09-Oct-2014 15:05,4,126,411,78,122,6,66312,16jkl1,14,1
11-Oct-2014 13:25,4,76,280,98,171,13,541754,16jkl1,4,2
11-Oct-2014 13:48,4,76,280,98,171,15,549393,16jkl1,4,2
11-Oct-2014 14:23,4,77,289,98,178,15,550933,16jkl1,4,2
11-Oct-2014 14:36,4,77,290,98,179,15,550613,16jkl1,4,2
12-Oct-2014 15:40,4,77,290,98,179,15,550946,16jkl1,4,2
12-Oct-2014 16:15,4,77,302,98,191,15,552254,16jkl1,4,2
12-Oct-2014 16:45,4,77,302,98,191,15,551522,16jkl1,4,2
12-Oct-2014 16:54,4,77,302,98,191,15,551528,16jkl1,4,2
13-Oct-2014 14:39,4,77,301,98,190,15,551528,16jkl1,4,2
13-Oct-2014 15:09,4,77,306,99,197,15,547787,16jkl1,4,2
13-Oct-2014 15:19,4,77,306,99,197,15,551555,16jkl1,4,2
13-Oct-2014 15:58,4,77,311,99,202,15,758065,16jkl1,4,2
13-Oct-2014 16:29,4,77,311,99,202,16,755237,16jkl1,4,2
13-Oct-2014 16:36,4,77,311,99,202,16,758788,16jkl1,4,2
14-Oct-2014 19:46,4,77,311,99,202,15,753164,16jkl1,4,2
14-Oct-2014 20:25,4,77,318,99,209,16,759584,16jkl1,4,2
14-Oct-2014 21:04,4,77,318,99,209,17,820427,16jkl1,4,2
14-Oct-2014 21:09,4,78,319,99,209,18,1084510,16jkl1,4,2
15-Oct-2014 20:54,4,78,320,99,210,16,1074337,16jkl1,4,2
15-Oct-2014 21:25,4,92,345,109,210,17,1080309,16jkl1,4,2
16-Oct-2014 13:40,4,93,349,109,213,18,1086741,16jkl1,4,2
16-Oct-2014 14:16,4,120,389,109,213,18,1086551,16jkl1,5,2
16-Oct-2014 14:25,3,82,318,107,204,18,1082921,16jkl1,5,1
16-Oct-2014 14:58,3,90,328,107,204,18,1086551,16jkl1,5,1
16-Oct-2014 15:29,3,107,355,107,208,18,1091076,16jkl1,6,1
16-Oct-2014 15:31,3,107,355,107,208,18,1087591,16jkl1,6,1
17-Oct-2014 15:57,3,107,355,107,208,18,1091279,16jkl1,6,1
17-Oct-2014 16:31,3,111,358,107,208,18,1091327,16jkl1,6,1
17-Oct-2014 17:01,3,113,360,107,208,18,1087947,16jkl1,6,1
17-Oct-2014 17:31,3,113,360,107,208,18,1091854,16jkl1,6,1
17-Oct-2014 18:01,3,113,360,107,208,18,1091501,16jkl1,6,1
17-Oct-2014 18:11,3,114,377,107,223,18,1091735,16jkl1,6,1
18-Oct-2014 13:43,3,114,382,107,228,18,1092326,16jkl1,6,1
18-Oct-2014 14:14,3,114,382,107,228,19,1101391,16jkl1,6,1
18-Oct-2014 14:38,3,114,389,107,235,19,1101617,16jkl1,6,1
18-Oct-2014 15:23,3,114,390,107,236,19,1101656,16jkl1,6,1
18-Oct-2014 15:53,3,114,390,107,236,19,1101656,16jkl1,6,1
19-Oct-2014 13:30,3,114,390,107,236,19,1101656,16jkl1,6,1
19-Oct-2014 14:01,3,114,390,107,236,19,1101536,16jkl1,6,1
19-Oct-2014 14:35,3,114,390,107,236,19,1101605,16jkl1,6,1
19-Oct-2014 14:47,3,114,390,107,236,19,1098420,16jkl1,6,1
19-Oct-2014 21:39,3,114,390,107,236,19,1101646,16jkl1,6,1
19-Oct-2014 22:11,3,114,390,107,236,19,1101690,16jkl1,6,1
19-Oct-2014 22:53,3,114,390,107,236,19,1101690,16jkl1,6,1
19-Oct-2014 23:06,3,114,390,107,236,19,1101670,16jkl1,6,1
19-Oct-2014 23:51,3,114,390,107,236,19,1101656,16jkl1,6,1
20-Oct-2014 00:08,3,114,390,107,236,19,1102268,16jkl1,6,1
20-Oct-2014 11:04,3,114,390,107,236,19,1102288,16jkl1,6,1
20-Oct-2014 11:35,3,114,400,107,246,19,1101935,16jkl1,6,1
20-Oct-2014 11:50,3,114,400,107,246,19,1102012,16jkl1,6,1
20-Oct-2014 13:32,3,114,400,107,246,17,1090170,16jkl1,6,1
20-Oct-2014 14:20,3,114,407,107,253,18,1096932,16jkl1,6,1
20-Oct-2014 14:50,3,117,410,107,253,18,1091705,16jkl1,6,1
20-Oct-2014 15:27,3,133,427,107,253,18,1095384,16jkl1,6,1
20-Oct-2014 15:29,3,133,427,107,253,18,1091786,16jkl1,6,1
20-Oct-2014 18:54,3,133,427,107,253,19,1101275,16jkl1,6,1
20-Oct-2014 19:25,3,133,427,107,253,19,1101481,16jkl1,6,1
20-Oct-2014 19:35,3,133,427,107,253,19,1101475,16jkl1,6,1
20-Oct-2014 20:05,3,133,427,107,253,20,1103778,16jkl1,6,1
20-Oct-2014 20:47,3,133,427,107,253,20,1103747,16jkl1,6,1
20-Oct-2014 21:19,3,133,432,107,258,20,1104280,16jkl1,6,1
20-Oct-2014 21:49,3,133,432,107,258,20,1102256,16jkl1,6,1
20-Oct-2014 22:20,3,133,432,107,258,20,1105626,16jkl1,6,1
20-Oct-2014 22:38,3,133,434,107,260,20,1104747,16jkl1,6,1
21-Oct-2014 00:09,3,133,434,107,260,20,1104747,16jkl1,6,1
21-Oct-2014 12:50,3,141,442,107,260,20,1104933,16jkl1,6,1
21-Oct-2014 19:46,3,141,442,107,260,18,1093378,16jkl1,6,1
21-Oct-2014 20:07,3,140,589,106,407,19,1098667,16jkl1,6,1
22-Oct-2014 20:02,3,132,525,109,357,20,1105176,16jkl1,5,1
22-Oct-2014 20:33,3,145,550,109,357,20,1104985,16jkl1,5,1
22-Oct-2014 21:08,3,150,559,110,357,20,1105388,16jkl1,5,1
22-Oct-2014 21:14,3,150,559,110,357,20,1104985,16jkl1,5,1
20-Oct-2014 22:20,3,133,432,107,258,20,1102278,16jkl1,6,1
20-Oct-2014 20:05,3,133,427,107,253,20,1100434,16jkl1,6,1
20-Oct-2014 14:50,3,117,410,107,253,18,1091705,16jkl1,6,1
20-Oct-2014 11:35,3,114,400,107,246,19,1101899,16jkl1,6,1
19-Oct-2014 14:01,3,114,390,107,236,19,1103134,16jkl1,6,1
17-Oct-2014 17:01,3,113,360,107,208,18,1087943,16jkl1,6,1
16-Oct-2014 15:29,3,107,355,107,208,18,1091076,16jkl1,6,1
16-Oct-2014 14:58,3,90,328,107,204,18,1086551,16jkl1,5,1
16-Oct-2014 14:16,4,120,389,109,213,18,1086551,16jkl1,5,2
15-Oct-2014 21:25,4,92,345,109,210,17,1076860,16jkl1,4,2
14-Oct-2014 21:04,4,77,318,99,209,17,820428,16jkl1,4,2
13-Oct-2014 16:29,4,77,311,99,202,16,755243,16jkl1,4,2
13-Oct-2014 15:09,4,77,306,99,197,15,551441,16jkl1,4,2
09-Oct-2014 15:24,4,126,411,78,122,3,18937,15bsj1,14,1
09-Oct-2014 15:50,4,77,280,98,171,14,547392,15bsj1,4,2
14-Oct-2014 23:04,4,78,320,99,210,16,1072678,15bsj1,4,2
14-Oct-2014 23:06,4,78,320,99,210,17,1078388,15bsj1,4,2
14-Oct-2014 23:42,4,78,320,99,210,17,1076755,15bsj1,4,2
14-Oct-2014 23:44,4,78,320,99,210,17,1077544,15bsj1,4,2
16-Oct-2014 13:46,4,93,349,109,213,17,1083526,15bsj1,4,2
16-Oct-2014 14:20,4,93,349,109,213,17,1084890,15bsj1,4,2
16-Oct-2014 14:52,4,93,349,109,213,17,1084966,15bsj1,4,2
16-Oct-2014 14:53,4,93,349,109,213,17,1081103,15bsj1,4,2
17-Oct-2014 16:08,3,107,355,107,208,17,1085218,15bsj1,6,1
17-Oct-2014 16:38,3,111,358,107,208,17,1081403,15bsj1,6,1
17-Oct-2014 16:46,3,111,362,107,212,17,1085020,15bsj1,6,1
17-Oct-2014 17:19,3,111,373,107,223,17,1086139,15bsj1,6,1
17-Oct-2014 17:37,3,112,375,107,223,17,1085020,15bsj1,6,1
19-Oct-2014 20:38,3,114,390,107,236,18,1095498,15bsj1,6,1
19-Oct-2014 21:04,3,114,390,107,236,18,1093507,15bsj1,6,1
19-Oct-2014 22:25,3,114,390,107,236,18,1092441,15bsj1,6,1
19-Oct-2014 22:55,3,114,390,107,236,19,1107256,15bsj1,6,1
19-Oct-2014 23:26,3,114,390,107,236,19,1107651,15bsj1,6,1
20-Oct-2014 00:15,3,114,398,107,244,19,1107948,15bsj1,6,1
20-Oct-2014 00:16,3,114,398,107,244,19,1107658,15bsj1,6,1
20-Oct-2014 21:56,3,133,432,107,258,20,1110928,15bsj1,6,1
20-Oct-2014 22:27,3,133,432,107,258,20,1110928,15bsj1,6,1
20-Oct-2014 22:31,3,133,432,107,258,20,1110928,15bsj1,6,1
21-Oct-2014 19:40,3,141,442,107,260,18,1093381,15bsj1,6,1
21-Oct-2014 20:13,3,141,442,107,260,19,1098667,15bsj1,6,1
21-Oct-2014 20:51,3,146,448,107,260,19,1098957,15bsj1,6,1
21-Oct-2014 21:16,3,146,455,107,267,19,1099190,15bsj1,6,1
21-Oct-2014 22:02,3,145,493,106,305,19,1098921,15bsj1,6,1
21-Oct-2014 22:13,3,145,493,106,305,19,1099028,15bsj1,6,1
21-Oct-2014 20:13,3,141,442,107,260,19,1098667,15bsj1,6,1
16-Oct-2014 14:52,4,93,349,109,213,17,1082164,15bsj1,4,2
16-Oct-2014 14:52,4,93,349,109,213,17,1082747,15bsj1,4,2
16-Oct-2014 14:20,4,93,349,109,213,17,1084899,15bsj1,4,2
09-Oct-2014 15:24,4,126,411,78,122,5,42231,15bsj1,14,1
